File Name,num_detection_circle,diameters,num_detection_square,wwtp_area_square
18989.png,2,[     34.831      35.065],2,[       2385      2792.9]
18990.png,0,0,0,[0]
18991.png,3,[     53.889      54.493       16.56],6,[     365.16         281      1290.9      586.26      242.49       253.9]
18992.png,2,[     27.783      27.553],4,[     1698.9      1332.3      1345.1       982.8]
18993.png,10,[     57.588      56.682      57.256      57.176      57.303      56.985      63.038      65.787      22.791      64.968],11,[     1155.4       20502      465.01      9875.1      7538.6      306.68        7366       750.3      174.02      2386.4      634.76]
18994.png,10,[     57.635      57.588      57.745      57.414      57.129      57.934      57.477      57.981      18.131      13.611],7,[     3148.1        3703       14468      1253.8      492.12      9248.9      245.34]
18995.png,2,[      42.36      42.382],4,[     1430.7      800.22      1523.4      1543.4]
18996.png,0,0,0,[0]
18997.png,2,[     41.625      45.939],6,[     3450.5      3464.8      727.47      3068.2        1977      1099.8]
18998.png,4,[      25.32      25.534       25.32      25.534],6,[     3548.9      209.68      169.74      3548.9      209.68      169.74]
18999.png,0,[],1,[     6935.3]
19000.png,0,0,0,[0]
19001.png,4,[     56.953      56.618      56.376      56.521],9,[     6560.1      435.06       399.4      1563.4      2213.8      342.34      271.02      900.07       19452]
19002.png,2,[      26.34      21.897],7,[      22597       14711      854.43      1243.8      2651.7        1318      6989.5]
19003.png,6,[     51.087      50.676      38.732       21.18      22.591       21.18],2,[     3407.7      5434.7]
19004.png,0,[],22,[     1539.1      1173.9       18675      1460.7      1393.6      1979.9        3024      1393.6       20368       18911       20730      1691.7      1433.6       928.6        1201      617.64        1358       20792      1172.5      3229.4      1420.7       17384]
19005.png,2,[     53.245       53.67],2,[     6645.7      3352.1]
19008.png,2,[     37.517      37.517],4,[     335.21      5467.5      2506.2        2482]
19009.png,6,[     34.596      35.194      26.028      26.818      22.751      22.429],11,[     1753.1      2991.2      4784.2        1773        2773        3054      370.87      436.48      460.73       248.2      282.43]
19010.png,0,0,0,[0]
19011.png,5,[     52.559      53.364      53.873      36.561      35.168],5,[       7493      677.55      432.21      3430.5      1697.4]
19012.png,1,[     34.411],3,[     5852.6      1373.6      4316.3]
19013.png,1,[     16.284],5,[     1383.6      841.59       199.7      365.16      771.69]
19014.png,3,[     37.541      37.274      37.152],2,[       1318      1683.2]
19015.png,1,[     29.526],1,[     1683.2]
19016.png,6,[      45.84      44.778      46.372       46.45      45.919      58.215],14,[     1246.7      5294.9      1429.3      2999.8      3898.4      2393.5       172.6      2390.7      288.14      3089.6       248.2       323.8      1192.5       12602]
19017.png,0,0,0,[0]
19018.png,8,[     45.622      45.041      46.117      45.522      47.303      47.322      58.308      58.928],14,[     1179.6      2911.3      1165.4      5189.3      9648.3      1904.3       275.3      1074.1      884.38        5292      1527.7      1112.6      365.16      184.01]
19019.png,8,[     45.622      45.041      46.117      45.522      47.303      47.322      58.308      58.928],14,[     1179.6      2911.3      1165.4      5189.3      9648.3      1904.3       275.3      1074.1      884.38        5292      1527.7      1112.6      365.16      184.01]
19020.png,1,[     45.101],2,[     847.29      637.61]
19021.png,0,0,0,[0]
19022.png,1,[     29.464],2,[     968.54        1445]
19023.png,0,0,0,[0]
19024.png,2,[     32.484       31.72],1,[     3417.7]
19025.png,0,0,0,[0]
19026.png,0,0,0,[0]
19027.png,2,[     40.876      39.521],3,[     1969.9      1504.9      328.08]
19028.png,5,[     50.766      49.663       65.01      40.317      36.858],4,[     1429.3       16514      303.83      165.46]
19029.png,0,0,0,[0]
19030.png,0,0,0,[0]
19031.png,1,[     30.044],3,[     726.05      1748.8       426.5]
19032.png,2,[     44.879      45.681],0,[]
19033.png,0,0,0,[0]
19034.png,2,[      45.82      46.215],4,[     3643.1      3423.4      278.15      89.865]
19035.png,2,[     36.262      35.833],3,[     1474.9      1504.9      494.97]
19036.png,3,[     37.005      28.204      28.172],6,[     3530.4      2523.3      1253.8      2159.6       631.9      619.07]
19037.png,3,[      60.45      60.374      61.963],5,[     3872.7      2390.7      3036.8      3817.1      670.42]
19038.png,8,[     54.426      53.602      53.889      53.687       53.16      54.192      54.509      52.142],5,[      15813      2238.1      2999.8      1406.5      141.22]
19039.png,4,[     61.255      62.109      40.854      40.876],6,[     3112.5        3064      2019.8      918.61      553.45      202.55]
19040.png,13,[     48.347      48.234      47.475      49.111      48.045      48.553      48.646      50.909      48.963      48.534      50.622      49.972      23.613],4,[     3861.3      4312.1      9350.2        2870]
19041.png,4,[     66.268       48.29      48.366      46.956],4,[     597.67      315.24      594.82      596.24]
19042.png,4,[      56.73      43.209       43.69      57.287],2,[     1663.2      617.64]
19043.png,3,[      27.52      27.054       18.03],4,[     1962.8       12176      2530.5       22371]
19044.png,1,[     26.409],2,[     1631.8      540.61]
19045.png,4,[     83.837      83.837      83.739      83.739],0,[]
19046.png,5,[     42.124      42.102      42.424      42.808      41.494],4,[     3222.3      2540.5      3049.7      8094.9]
19047.png,8,[     47.628      48.083      47.014      47.609      43.856      44.227      44.818      44.656],2,[     309.53      8204.8]
19048.png,4,[     43.627      44.309      42.424      43.167],11,[     6438.9      6350.4      1817.3      6306.2      6303.4        1823      1594.7      298.12      1601.9      1824.4      496.39]
19050.png,1,[     42.638],0,[]
19051.png,6,[     50.515      65.233      50.586      48.721      56.489      49.092],5,[     3792.9      1961.3      385.13      283.86        8413]
19052.png,0,[],10,[     1514.9      1229.6      1513.4      4243.6        1251      8581.3      4983.9      1667.5      1500.6        1716]
19053.png,0,[],1,[      16351]
19054.png,0,[],3,[     3066.8         950      412.24]
19055.png,1,[     29.587],3,[     875.82      817.34       529.2]
19056.png,11,[     54.941      54.024      54.659      49.074      50.226      49.185      49.663      54.091      19.106       18.33      19.011],2,[      11053       15491]
19057.png,4,[     32.259      32.818      32.734      33.203],0,[]
19058.png,1,[     36.362],0,[]
19059.png,0,0,0,[0]
19060.png,4,[     27.619      27.652      29.983      29.801],2,[     3986.8      997.07]
19061.png,2,[     31.605      31.634],2,[     4510.3      1276.6]
19062.png,4,[     36.858      36.586      37.782      37.493],4,[     7909.5        1619      412.24      2473.4]
19063.png,5,[     35.528      42.382      34.909      42.253      47.398],2,[     1798.7      1460.7]
19065.png,13,[     59.174      59.082      57.588      59.496      59.373      59.159      59.633      59.067      59.266      59.739      59.067      59.036      10.526],23,[     3196.6      3767.2      2661.7      5123.7      4133.8      1490.6      1643.2      2440.6      1248.1      885.81      1229.6      3715.8      2694.5      1688.9      4577.4      2658.8      617.64      71.321      1014.2      738.89      422.22      539.19      1252.4]
19066.png,12,[     71.768      80.024      71.945      72.059      79.294      71.591      71.844      71.158      70.723      78.581      71.477      77.569],10,[     808.78      834.46      5393.3      486.41      5735.6      1908.6      3446.2      5918.2      620.49      3714.4]
19068.png,0,0,0,[0]
19069.png,0,0,0,[0]
19070.png,3,[     43.461      43.188      42.145],3,[     2521.9      1106.9      393.69]
19071.png,0,0,0,[0]
19072.png,3,[      41.69      38.942      13.743],2,[     9437.2      4015.4]
19073.png,0,[],9,[     1691.7      671.84      1691.7      671.84        1261      2868.5      2218.1      2199.5      1191.1]
19074.png,4,[     47.379      45.262      49.954      49.185],6,[     6260.6      5587.3      1864.3       20647      1122.6      2657.4]
19075.png,2,[     33.529      33.529],3,[     149.77      4290.7      1171.1]
19076.png,2,[     43.398      45.462],7,[     1781.6      3456.2      3454.8      844.44      1055.6      211.11      820.19]
19077.png,4,[     53.262      52.576      53.788      52.783],9,[     985.66         950      3025.4      1342.3      641.89      1908.6      2315.1      251.05      366.59]
19078.png,2,[     49.608      49.443],7,[     737.46      484.98      1549.1      392.27      787.38      333.78      279.58]
19079.png,3,[     40.295      41.186      38.591],6,[     5799.8      1968.5      2116.8      3516.1      1540.5      1212.5]
19080.png,2,[     44.288      43.752],5,[     3035.4        1609      788.81      4601.6        1726]
19081.png,2,[     39.567      39.567],1,[     1098.3]
19082.png,4,[     31.055      31.891      21.094      19.714],9,[     3718.7        2298        2830      3165.2      1279.5      1738.8      1857.2      3521.8       399.4]
19083.png,5,[      62.72      62.284      46.352      44.737      22.551],1,[     7196.3]
19084.png,3,[     28.841      28.237      29.216],3,[     2038.4      6581.5      3312.1]
19085.png,6,[     45.342      42.446      41.734       44.96      41.538      43.918],7,[     1486.3      1161.1       777.4      195.42      201.13      841.59       728.9]
19086.png,4,[      37.83      37.686      33.312      32.288],12,[     2272.3      2226.6      2477.7      5145.1      512.09      2340.8      1544.8      940.01      1892.9      269.59      1065.5      2340.8]
19087.png,1,[     17.468],2,[     4985.3      1775.9]
19088.png,4,[       45.8       44.92      45.141      46.411],6,[     1205.3      2918.5      1249.5      1293.8      1015.6      1704.6]
19089.png,2,[     35.426      49.424],7,[     1052.7      2778.7       329.5       13085      9517.1      1312.3      1049.8]
19090.png,1,[     46.333],3,[     5868.3      817.34      5359.1]
19091.png,2,[     29.279       30.82],3,[     2112.5      2101.1      1791.6]
19092.png,4,[     33.583      33.093      40.765      40.765],1,[     209.68]
19093.png,2,[     33.637      33.664],2,[     2159.6        1067]
19094.png,0,0,0,[0]
19095.png,0,0,0,[0]
19096.png,12,[     45.502       45.86      46.018      45.522       46.84      47.206      45.282      45.979      46.781      45.701      45.622       45.86],20,[     865.84       750.3      489.26      4587.4      7127.8      233.93      1875.7      6049.5      1276.6      4431.9      1365.1      3326.4        1910      3593.2      1183.9      1248.1      5060.9      345.19      7759.7      6739.8]
19097.png,0,0,0,[0]
19098.png,2,[      40.81      40.519],5,[     6323.3      2554.7      1804.4      717.49      872.97]
19099.png,5,[     49.571      31.055      30.285      31.055      30.285],1,[       1047]
19100.png,2,[     32.005      31.806],2,[     4210.8      2028.4]
19101.png,3,[     32.259      32.818       32.79],5,[     3862.7      3374.9      2735.9      3811.4      8809.6]
19102.png,3,[     53.023      34.173      36.833],7,[       3489      1173.9      263.89      298.12      968.54      620.49      567.72]
19103.png,1,[     48.328],5,[     365.16      2556.1      971.39      4451.9      126.95]
19104.png,11,[     32.231      31.834      40.475      26.784      40.475      32.231      31.834      40.475      26.784      26.784      31.834],1,[     4697.2]
19105.png,0,0,0,[0]
19106.png,2,[     37.974      38.094],2,[     2554.7      1228.1]
19107.png,11,[     51.282      50.784      30.225      29.862      27.586      26.886      30.583      27.619      29.832      27.553      50.784],6,[       1057      1875.7      2985.5      944.29      1902.8      1667.5]
19108.png,10,[     56.134      57.049      56.183      56.215       56.65      55.842      56.698      56.215      20.791      21.223],10,[     6243.4      6313.3      6142.2      6216.3      3142.4      449.32      2245.2      2962.7      469.29      1052.7]
19109.png,4,[      37.42      61.107      61.728      36.858],3,[     904.35      6507.3      318.09]
19110.png,2,[     27.586      27.421],2,[     1333.7      492.12]
19111.png,2,[     30.494      30.375],1,[     2780.1]
19112.png,3,[     29.464      28.998      29.154],6,[     1616.1      1457.8      814.49      2590.4        1405      553.45]
19113.png,6,[     44.206      45.322      45.101      44.268       31.49      29.464],5,[     2902.8      6273.4      6122.2      2075.4      206.83]
19114.png,2,[     42.595      42.595],2,[     837.31      3962.6]
19115.png,0,0,0,[0]
19116.png,2,[     47.072      46.313],3,[     3725.8      3748.6      1105.5]
19117.png,0,[],7,[     228.23      1350.8      532.05      228.23      1350.8      116.97      532.05]
19118.png,1,[     49.918],2,[       3576      711.78]
19119.png,4,[     26.784      23.536      26.062      24.592],0,[]
19120.png,2,[     52.212      51.494],9,[     646.17       10774      2075.4      497.82      4965.4      1340.8      5002.5      2098.3      479.28]
19121.png,6,[     55.907      41.625      41.318       40.81      41.908      57.176],6,[      12169      908.63      850.15      813.06      564.86      1430.7]
19122.png,0,[],6,[     3011.2       12859      2775.8      3731.5      1845.8       16139]
19123.png,0,0,0,[0]
19124.png,0,0,0,[0]
19125.png,0,0,0,[0]
19126.png,0,0,0,[0]
19127.png,1,[     20.965],0,[]
19128.png,7,[     33.853      42.702      40.899      38.755      42.016      20.834      19.436],4,[     2322.2      7766.9      2935.6      888.66]
19129.png,2,[     48.516      48.516],6,[     1058.4      623.35      1753.1      5095.2      1834.4      375.15]
19130.png,6,[     29.495      29.341      28.904      24.703      24.995       24.85],4,[     3394.9      968.54      279.58      286.71]
19131.png,0,0,0,[0]
19133.png,0,[],3,[     824.47      526.35      696.09]
19135.png,0,[],1,[     1503.4]
19137.png,2,[     46.077      38.615],5,[     3815.7        2151      1007.1      1447.8      847.29]
19138.png,3,[     34.093      32.845      32.651],5,[     3798.6      4045.3      3891.3      283.86       350.9]
19139.png,0,0,0,[0]
19140.png,2,[      40.43       42.68],4,[     4896.9      1611.9       17680      5939.6]
19141.png,0,[],2,[     3556.1      3406.3]
19142.png,0,0,0,[0]
19143.png,0,0,0,[0]
19144.png,2,[     48.178      47.091],16,[     355.18      1457.8      2473.4      358.03      358.03      346.62      3299.3      2337.9       329.5      664.71      1623.3      336.64      640.46      637.61      213.96      834.46]
19145.png,6,[      55.94      44.636      40.001      56.937       35.96      20.483],1,[     6483.1]
19146.png,0,[],3,[     500.67       550.6      3414.9]
19147.png,3,[     57.477      57.382       20.08],10,[     1479.2       10018       10347      2086.9      1979.9      1350.8      1208.2      1563.4      3732.9       10667]
19148.png,2,[     28.524      27.913],3,[     2683.1      460.73      524.92]
19149.png,2,[     34.648      34.543],4,[     1186.8      1530.5      3149.5      229.65]
19151.png,6,[     36.486      36.186      21.605      17.929      13.875      14.198],22,[     2215.2      3113.9        1542      920.04      833.03      9226.1      425.07      2219.5      5902.5      992.79      1482.1      985.66      483.56      278.15      536.33      176.88      2754.4      3078.2      169.74      1677.5      807.35      1462.1]
19152.png,2,[     31.691      30.225],1,[     3645.9]
19153.png,1,[     19.943],15,[     3262.2      2203.8      2881.4      2198.1      2981.2      1262.4      788.81      942.86      385.13      298.12      2687.4      2888.5      706.08      968.54      1041.3]
19154.png,3,[     38.544      51.299      38.402],5,[     335.21      780.25      252.48      3116.7      2407.8]
19155.png,0,[],1,[     2463.4]
19156.png,3,[     14.577      15.889      16.059],14,[       4576      185.43      162.61      770.27       22480       13467      691.81      1939.9      4548.9      2101.1      477.85      366.59       556.3      627.63]
19157.png,6,[     40.787      41.712      40.564      40.676       41.34      41.318],14,[     2999.8      5729.9        3101      910.06      2888.5      1634.7      5999.5       901.5        2579      2001.3      2881.4      697.52      2999.8        3101]
19158.png,0,[],15,[     2737.3      5070.9      446.47      1894.3      1055.6      1932.8       13059       426.5      445.04       12125       453.6      452.18      406.53      285.28      813.06]
19159.png,5,[     52.403      52.748      39.978      72.235      70.156],1,[     781.68]
19160.png,2,[      16.45       16.45],2,[     6873.9       199.7]
19161.png,3,[      38.26      38.213      57.698],0,[]
19162.png,0,0,0,[0]
19163.png,0,[],9,[     445.04      837.31      845.87      711.78      851.57      2490.5      1992.7      266.74      445.04]
19164.png,1,[     35.451],5,[      750.3      1999.8      1489.2      847.29      516.36]
19165.png,1,[     36.486],4,[     734.61      882.95      972.82      1551.9]
19166.png,1,[     35.013],2,[     670.42      1484.9]
19167.png,0,0,0,[0]
19168.png,4,[      27.02      26.953      22.831      22.711],4,[     2951.3      3377.8      1651.8      362.31]
19169.png,0,[],5,[     419.37      2530.5      222.52      504.95      587.69]
19170.png,2,[     47.264      47.264],1,[     1667.5]
19171.png,0,[],19,[     4129.5      3618.8      3359.2      3735.8      3453.4      3440.5      4557.4      3643.1      3504.7      4436.2       11477      3556.1        3586        5148      3724.4      6861.1      3637.4      3513.3      2782.9]
19172.png,0,[],5,[     4511.8      1912.8      2387.8      2129.6      514.94]
19173.png,2,[     39.105      39.059],7,[     2941.3        3014      413.66      379.43      651.87      1025.6      455.03]
19174.png,2,[     30.967      31.113],0,[]
19175.png,2,[     43.272      42.638],0,[]
19176.png,0,0,0,[0]
19177.png,0,[],3,[     2323.6      580.55      5386.2]
19178.png,2,[     46.489      46.936],6,[     1707.4        5389      5380.5      1466.4      1149.7      1928.5]
19179.png,13,[      37.42      38.189      39.498      38.662      37.854      37.806      38.802      38.402       34.04      34.147      34.013      35.374        31.2],4,[      626.2      2761.6      1955.6      1172.5]
19180.png,2,[     48.178       47.97],4,[       4071      2680.2      601.95      3921.2]
19181.png,0,0,0,[0]
19182.png,10,[     40.204      39.955      40.765      39.796      39.773      39.955      40.182      41.516      21.855      21.266],1,[     2004.1]
19183.png,2,[     47.014      45.101],0,[]
19184.png,2,[     31.577      31.749],6,[     2245.2      1885.7      232.51      379.43      640.46      1797.3]
19185.png,0,[],1,[      302.4]
19186.png,3,[     29.679      19.943      21.223],4,[     5329.1      9397.3       11658      1116.9]
19187.png,0,[],3,[     2143.9      6075.1      3496.2]
19188.png,0,0,0,[0]
19189.png,0,0,0,[0]
19190.png,0,[],4,[     1286.6      1188.2      567.72      1586.2]
19191.png,7,[     49.314       40.81      49.863      25.428      25.032      36.561      24.959],4,[     1139.7      1196.8      610.51        4526]
19192.png,4,[     28.588       26.58      26.682      21.647],9,[     9150.5      1561.9      532.05      7012.3      416.51      134.08       296.7      1139.7      526.35]
19193.png,0,0,0,[0]
19194.png,14,[      40.81      40.295      28.778      23.919       24.37      24.333      24.032       40.81      40.295      23.919       24.37      24.333      24.032      28.778],9,[     6196.4      229.65      888.66      186.86      155.48      229.65      155.48      888.66      186.86]
19195.png,0,0,0,[0]
19196.png,0,0,0,[0]
19197.png,1,[     38.379],0,[]
19198.png,12,[     52.541      43.814      48.272      34.491       44.35      51.353      51.264      51.775      36.212      38.426      38.426      36.212],3,[     1229.6      744.59      1229.6]
19199.png,2,[     16.778      20.659],2,[     389.41      5068.1]
19200.png,2,[     27.121      27.321],1,[     858.71]
19201.png,2,[     32.344       51.14],2,[     486.41      486.41]
19202.png,2,[     30.134       29.71],1,[     1032.7]
19203.png,0,0,0,[0]
19204.png,5,[     49.092      49.772      49.863      18.771      19.201],13,[      15907      9808.1       10882       12781      6490.2      159.76       21338      4600.2      380.85      3370.6      778.83      830.18      403.68]
19205.png,4,[     52.403      51.968      52.038      50.712],2,[      11457      375.15]
19206.png,5,[     47.014      34.909        32.4      26.512      15.247],6,[      10805      4508.9      3035.4      2280.8      342.34      326.65]
19207.png,0,0,0,[0]
19208.png,3,[     24.481      42.595       52.02],2,[     509.23      2034.1]
19209.png,0,0,0,[0]
19210.png,0,0,0,[0]
19211.png,2,[      33.96      33.038],3,[     1767.3      530.63      3999.7]
19212.png,0,[],1,[      13126]
19213.png,0,[],2,[     4634.4      4353.4]
19214.png,3,[     54.409      55.369      39.864],5,[     8321.7      8100.6      668.99      1086.9      867.26]
19215.png,4,[       52.8      53.109       34.04        52.8],3,[     4527.5      4233.6      1259.5]
19216.png,0,0,0,[0]
19217.png,2,[     44.554      44.391],2,[      13848      609.08]
19218.png,15,[     52.507      61.181      51.635      38.966      68.373      48.944      48.907      37.734      48.926      51.229      35.833      45.939      36.111      18.478      19.806],4,[     1755.9      1370.8      1253.8      1162.5]
19219.png,0,0,0,[0]
19221.png,5,[     56.296      57.635      58.215      55.614       24.22],4,[       5583      2750.1      2774.4      1005.6]
19222.png,0,[],1,[     697.52]
19223.png,1,[     30.104],0,[]
19224.png,3,[     47.226      48.403       24.07],7,[     2282.3      2116.8      1233.9        1542      4280.7      997.07      2183.9]
19225.png,2,[     19.483      19.011],5,[     238.21      2317.9      1342.3      1416.4      136.94]
19226.png,2,[      34.04      33.421],3,[       2442      2449.2      161.19]
19227.png,1,[     42.574],0,[]
19228.png,0,0,0,[0]
19229.png,0,0,0,[0]
19230.png,5,[     52.194      51.845      52.247      52.333      15.889],6,[     1644.7      1586.2      3731.5      1941.4      1412.2      325.22]
19231.png,0,[],5,[     5012.4      7000.9       12262      8548.5       13481]
19232.png,2,[     32.568      32.372],2,[     1062.7      537.76]
19233.png,0,0,0,[0]
19234.png,0,[],6,[      12758      8286.1      3745.8      2630.3        1890      4112.4]
19235.png,0,0,0,[0]
19236.png,2,[     49.717      49.717],0,[]
19237.png,0,[],2,[     940.01      295.27]
19239.png,2,[     38.497       35.63],8,[     851.57      2162.5      533.48      533.48      693.24      409.38      223.95      343.77]
19240.png,2,[      40.25      40.001],4,[     5933.9      2703.1      2226.6      1479.2]
19241.png,0,0,0,[0]
19243.png,0,0,0,[0]
19244.png,1,[     43.083],1,[     2526.2]
19245.png,4,[     25.817      26.305      25.817      26.305],14,[     155.48      6217.8      1393.6      497.82      2687.4      526.35      3433.4      667.56      4702.9      737.46      1393.6      497.82      526.35      737.46]
19246.png,10,[     48.758      49.111      50.226      48.796      43.335      44.411      44.818      44.432      19.295       16.45],3,[      13963      4031.1      7055.1]
19247.png,0,0,0,[0]
19248.png,9,[     74.182      55.221      53.923      55.205      56.021      62.474      36.956      37.347      62.604],2,[     3999.7      7752.6]
19249.png,0,0,0,[0]
19250.png,7,[     62.459      59.967      59.097      36.635      32.203      62.459      59.097],5,[      10759      1484.9      571.99      131.23      131.23]
19251.png,0,0,0,[0]
19252.png,2,[     57.208      56.505],7,[      10936      884.38      941.44      1238.1      614.79       631.9      1580.5]
19253.png,6,[     59.097      58.789      42.489      42.253      29.123      18.625],6,[     5722.8      7588.6      1179.6       804.5      553.45      1657.5]
19254.png,0,0,0,[0]
19255.png,3,[     48.646          49      14.946],1,[      11841]
19256.png,0,0,0,[0]
19258.png,3,[     26.546      21.051      25.032],1,[     1520.6]
19259.png,3,[     30.255      29.029      23.186],6,[     3449.1      176.88        3877      169.74      1561.9      862.98]
19260.png,6,[     52.003       55.68      43.959      52.748      26.062      40.832],0,[]
19261.png,5,[     49.479      48.572      70.233      27.848       26.34],0,[]
19262.png,6,[     49.663      70.838      45.622      28.043      25.605      19.668],3,[     236.79      212.54      473.57]
19263.png,2,[     20.394      19.295],4,[     1176.8      462.16      312.39      620.49]
19264.png,0,[],1,[     1513.4]
19265.png,0,0,0,[0]
19266.png,0,0,0,[0]
19267.png,0,0,0,[0]
19268.png,3,[      28.62      29.092       22.91],3,[     1135.4        1037      1142.6]
19269.png,1,[     48.497],4,[     1524.8      439.34      466.44         475]
19270.png,4,[     48.981      50.676      25.605      25.499],4,[     2286.6      503.53       631.9      2547.6]
19271.png,2,[     52.834      53.856],7,[     4765.7        4275      1366.5      2034.1      708.93      3048.3      1778.7]
19272.png,4,[     56.441      56.618      56.328      56.921],5,[      17519      2510.5      7684.1      2607.5       701.8]
19274.png,2,[     52.073      53.109],5,[     6688.5      5926.8      6882.5      1641.8      4538.9]
19275.png,2,[     42.977      42.723],4,[     3393.5        4613      1721.7      666.14]
19276.png,2,[     35.374      37.974],6,[       3790      995.64      1660.4      835.88      193.99        2907]
19277.png,0,0,0,[0]
19278.png,7,[     28.588       28.62      28.588      49.936      29.801      49.936      29.801],2,[     2802.9        1870]
19279.png,0,0,0,[0]
19280.png,0,0,0,[0]
19281.png,5,[     25.104       24.85      20.834      25.104       24.85],4,[     2336.5      1001.3      549.17      1001.3]
19282.png,2,[     28.075      28.873],1,[     3035.4]
19283.png,5,[     53.449      52.954      19.529      19.852      17.879],5,[     4145.2      7363.2      2544.7      691.81      4145.2]
19284.png,3,[     45.522      45.781      46.723],6,[     4219.4      3440.5      3474.8      760.28      1611.9      1904.3]
19285.png,2,[     28.746      29.402],1,[     497.82]
19286.png,1,[     27.848],2,[     430.78      1243.8]
19287.png,5,[     58.897      48.384      40.765      40.765      21.647],0,[]
19288.png,5,[      22.95      23.264      23.068      22.989       25.14],1,[     576.27]
19289.png,2,[     42.531      42.274],6,[       3713      2112.5      3543.2      510.66      2474.8      1185.4]
19290.png,11,[     55.614      56.021      55.139       56.28      16.505      17.571      21.308      19.529      21.308      16.505      21.308],15,[     1188.2      2848.6        1201      2046.9      940.01      1808.7      3146.7        1803      727.47      3807.1      1922.8      4250.7      765.99      1922.8      4250.7]
19291.png,1,[     48.553],5,[     1908.6      1908.6      2061.2      3447.7      1360.8]
19292.png,1,[      31.49],1,[     2780.1]
19293.png,4,[      44.35      41.929      43.918      43.565],17,[     795.94      591.96      3504.7      1079.8      620.49      594.82      3928.4      233.93      469.29      249.62      4122.4      229.65      4149.5      590.54      9141.9      465.01       626.2]
19294.png,8,[     11.275      10.781      11.113       24.07      12.054      27.848      11.978      11.435],3,[      95.57      1918.5         281]
19295.png,0,0,0,[0]
19296.png,0,0,0,[0]
19297.png,10,[     44.473      49.332      48.777      42.467      49.055      45.642       48.29      45.282      44.758      23.613],5,[     843.01      4506.1      2001.3      4597.4      283.86]
19298.png,0,[],4,[      20113      2041.2      6043.7      1253.8]
19299.png,2,[     50.891      49.772],4,[     4514.6      1229.6      4558.8      1269.5]
19300.png,5,[     31.834       31.92      32.062      33.826      33.772],5,[     1088.4        5205      3858.5      813.06      245.34]
19301.png,1,[     40.204],7,[     3735.8      1581.9      5564.5      1831.5      5411.8      1703.1      1711.7]
19302.png,7,[     42.702      41.668      40.899       21.98      21.772      51.582      41.164],3,[     5895.4      4461.8      3658.8]
19303.png,8,[     36.387      36.036      36.262      35.117      27.783      28.778      30.074      26.409],2,[     3021.2      1667.5]
19304.png,6,[     61.226      62.879      62.343      64.533      61.285      29.216],9,[     884.38      3483.3      600.52      2557.6      5892.5      838.74      932.88      884.38      600.52]
19305.png,8,[     60.854      59.633      63.096      59.906      63.311      64.814       38.07      30.879],4,[      10781      1191.1      2059.8      767.41]
19306.png,8,[     60.854      59.633      63.096      59.906      63.311      64.814       38.07      30.879],4,[      10781      1191.1      2059.8      767.41]
19307.png,8,[      46.47      48.758      46.878      47.206       47.78      48.553      46.235      48.758],1,[     1479.2]
19308.png,2,[     37.103      37.541],11,[       9945       19093      3821.4       22291       11886      878.68      5928.2      466.44      465.01        1512      932.88]
19309.png,7,[     112.46      109.26      112.46      109.26      115.36      114.35      114.35],0,[]
19310.png,1,[     47.014],0,[]
19311.png,0,[],2,[       8995      422.22]
19312.png,0,0,0,[0]
19313.png,3,[     38.141      43.794      38.591],3,[     1908.6      3002.6      636.18]
19314.png,6,[     32.512      32.873      31.171      31.259       21.18      22.144],5,[     4129.5      4182.3      1821.5      967.11      1209.6]
19315.png,5,[     27.881      26.818       28.01      27.586      26.546],1,[     182.58]
19316.png,2,[     31.461      31.432],8,[     897.22      1745.9      530.63      600.52      748.87      667.56      373.72      603.38]
19317.png,2,[     45.701      45.182],0,[]
19318.png,6,[     56.134      54.891       53.94      53.568      53.602      43.335],7,[     2600.4      7527.2       11533      2513.4      579.13      1319.4      1094.1]
19319.png,4,[     42.914        52.8      42.424      43.752],4,[     2213.8      1738.8      519.22      566.29]
19320.png,7,[     35.374      35.091      35.039      22.671      23.068      20.034      20.571],4,[     938.58      696.09      1008.5      3387.7]
19321.png,12,[     39.636      40.114      28.333      28.043      22.185      28.967      28.333      28.043      22.185      39.636      40.114      28.967],6,[     3210.9      1024.2      7537.2      4018.2      3210.9      1024.2]
19322.png,2,[     38.189      38.591],1,[     1760.2]
19323.png,7,[     45.781       45.88      45.642      44.778      50.497      48.944      57.619],6,[     3363.5      2121.1      2312.2        4081      620.49      1370.8]
19324.png,0,[],3,[     805.93      827.32      734.61]
19325.png,4,[      35.96      35.707      31.634      31.948],3,[     3459.1      1904.3      2095.4]
19326.png,3,[     38.189      37.614       43.98],4,[     1591.9      5705.7      359.46      1007.1]
19327.png,11,[     62.109      57.965      30.908      57.461      62.138      33.203      31.749      25.782      30.908      33.203      31.749],12,[     1630.4      1586.2      3658.8      673.27        1144      1974.2        1823      262.46      4942.5      3185.2      3658.8      673.27]
19328.png,2,[     30.672      29.771],2,[     1336.6      694.67]
19329.png,2,[     40.519      40.787],4,[     3119.6      1118.3      1948.5      1855.8]
19330.png,3,[     30.285       26.58      27.848],1,[     640.46]
19331.png,7,[     34.727      33.583       30.79      30.996       24.07      30.937      24.032],2,[     830.18       205.4]
19332.png,9,[     39.773      41.603      37.926      37.469      40.295      46.567      47.303      40.295      23.107],2,[     4110.9      4163.7]
