File Name,num_detection_circle,diameters,num_detection_square,wwtp_area_square
12091.png,10,[      53.16      56.874      55.287       57.24      54.808      52.107       77.44       55.94      22.631      21.647],3,[     1239.6      4791.3      1239.6]
12092.png,0,[],1,[      350.9]
12093.png,0,0,0,[0]
12094.png,0,[],6,[     1932.8      952.85      1596.2        3974      1801.6        1502]
12095.png,0,[],4,[      14139       13535      2912.8      5521.7]
12096.png,0,[],3,[      14752       15131       30135]
12097.png,0,[],2,[     1054.1      1168.2]
12098.png,0,[],1,[     2611.8]
12099.png,6,[     53.228      52.368      52.731      52.817       48.87      47.437],5,[     4031.1      2767.3      213.96      1937.1      269.59]
12100.png,0,[],4,[     2225.2      610.51      767.41      1088.4]
12101.png,0,[],2,[     4079.6      359.46]
12102.png,0,[],1,[     3015.5]
12103.png,0,[],3,[     219.67      201.13      345.19]
12104.png,0,0,0,[0]
12105.png,0,0,0,[0]
12106.png,0,[],2,[     362.31      3454.8]
12107.png,0,0,0,[0]
12108.png,0,[],1,[     1854.3]
12109.png,0,[],1,[     1282.4]
12110.png,0,0,0,[0]
12111.png,0,[],1,[     4707.2]
12112.png,2,[     63.896      64.786],3,[     1168.2      437.91      439.34]
12113.png,0,[],1,[     396.54]
12114.png,0,[],17,[      647.6      639.04      659.01      4584.5      630.48      2335.1      1543.4      295.27       831.6      740.31      1546.2      1539.1      557.73       653.3      661.86       647.6      1546.2]
12115.png,7,[     66.159      66.021      66.405      37.323      66.896      38.779        35.4],1,[      16094]
12116.png,0,[],1,[     4862.7]
12117.png,0,0,0,[0]
12118.png,0,[],4,[      248.2      1740.2      2624.6      241.07]
12119.png,7,[     18.576      18.819       18.03      19.201      18.771      15.774      16.228],3,[     251.05      2822.9      3081.1]
12120.png,0,[],2,[     222.52      3521.8]
12121.png,28,"[     41.821      28.461      29.648      28.397       28.14      28.493      12.204      42.016      30.464      12.498      14.198      10.865       12.57      13.809      14.515      11.356      23.303      41.821      14.198      13.809      14.515      42.016      13.809      14.198      14.515      23.303
      28.397      29.648]",7,[     189.71      115.54       151.2      189.71       151.2      189.71       151.2]
12123.png,2,[      33.61      89.738],0,[]
12124.png,9,[     61.433      67.059      66.896      64.926      16.339      66.665      67.826      67.625      66.433],3,[     2924.2      1494.9      360.88]
12125.png,0,[],2,[       5021      1393.6]
12126.png,2,[     41.428      43.146],1,[     1807.3]
12127.png,0,[],2,[       8694      3976.9]
12128.png,0,[],6,[     1901.4      339.49      115.54      596.24      596.24      115.54]
12129.png,0,0,0,[0]
12130.png,0,[],3,[      10356      780.25       10356]
12131.png,0,[],1,[     905.78]
12132.png,2,[     18.478      20.659],1,[     894.37]
12133.png,0,[],2,[       9868      4440.4]
12134.png,0,0,0,[0]
12135.png,2,[     15.247      13.477],6,[     156.91        1773      148.35      155.48      134.08      155.48]
12136.png,0,0,0,[0]
12137.png,0,[],1,[       1405]
12138.png,0,0,0,[0]
12139.png,8,[     46.097      44.145      47.322      46.215      41.538      45.182      40.272       33.23],5,[     1128.3      616.21      5354.8      947.14      5381.9]
12140.png,6,[     27.881      30.165      26.784      26.614      27.221      30.165],7,[     573.42      279.58      412.24      784.53      573.42      279.58      412.24]
12141.png,0,0,0,[0]
12142.png,0,0,0,[0]
12143.png,0,0,0,[0]
12144.png,0,0,0,[0]
12145.png,6,[     45.182      46.254      45.522      47.513      26.784       14.07],3,[     4892.6      5363.3      489.26]
12146.png,0,0,0,[0]
12147.png,0,0,0,[0]
12148.png,0,0,0,[0]
12149.png,0,[],3,[     7632.8      7642.8        7697]
12150.png,0,0,0,[0]
12151.png,1,[       52.8],0,[]
12152.png,0,0,0,[0]
12153.png,4,[     79.237      78.419      79.808       79.42],0,[]
12154.png,0,[],1,[     1042.7]
12155.png,0,0,0,[0]
12156.png,0,0,0,[0]
12157.png,0,0,0,[0]
12158.png,0,0,0,[0]
12159.png,0,0,0,[0]
12160.png,0,[],4,[      372.3       248.2      403.68      3319.3]
12161.png,22,[      58.65      58.371      59.128      59.113      64.758      58.557      58.882      58.727      62.284       61.61      60.058      58.619      65.413      64.547       61.27      35.117      58.928      60.794      61.122      61.978      60.118      58.557],9,[     1514.9      1082.7      1295.2      1011.3      1804.4       51448       11426       40145      1082.7]
12162.png,16,[     26.062       27.75      29.092      27.354      28.043      27.978      25.817      26.886      26.167      24.959       28.14       28.14      25.284      27.221      24.995      26.512],5,[     537.76      559.16      1290.9       529.2      3055.4]
12163.png,0,0,0,[0]
12164.png,0,[],8,[      631.9      2544.7      703.23      687.53       631.9      2544.7      703.23      687.53]
12165.png,0,[],2,[     855.85      3755.8]
12166.png,0,[],1,[     2590.4]
12167.png,0,0,0,[0]
12168.png,2,[     56.714      56.682],0,[]
12169.png,0,[],1,[     1437.8]
12170.png,0,0,0,[0]
12171.png,11,[     27.487       27.75      28.588      14.389      27.881      15.247      13.875      14.005      14.763      15.889      15.007],9,[     223.95      115.54      2894.2      3704.4      549.17      2392.1      557.73      166.89      1039.9]
12172.png,0,0,0,[0]
12173.png,0,[],2,[     290.99      596.24]
12174.png,0,[],2,[     1570.5      6948.1]
12175.png,0,[],1,[     112.69]
12176.png,0,0,0,[0]
12177.png,3,[     17.363      16.339      16.339],1,[     881.53]
12178.png,0,0,0,[0]
12179.png,0,0,0,[0]
12180.png,0,0,0,[0]
12181.png,0,0,0,[0]
12182.png,0,0,0,[0]
12183.png,6,[     59.205      59.526      61.551      56.247      58.758      58.184],0,[]
12184.png,0,[],3,[     3340.7      791.66      773.12]
12185.png,4,[     75.324      77.029      77.522      76.342],4,[       3810      871.54        7105      289.56]
12186.png,5,[     31.375      30.553      31.691       25.57      25.993],2,[     2516.2      229.65]
12187.png,0,0,0,[0]
12188.png,0,0,0,[0]
12189.png,0,[],9,[     1654.6      1820.1      193.99      1285.2      1544.8      1427.8        5369      574.85      741.74]
12190.png,4,[     35.884      35.859      35.884      35.859],2,[     8320.3        2452]
12191.png,0,0,0,[0]
12192.png,0,[],2,[     1074.1      837.31]
12193.png,8,[     19.436      14.389      38.872      18.081      14.452       14.07      15.716      15.716],5,[     185.43      169.74      1449.2      165.46      185.43]
12194.png,0,0,0,[0]
12195.png,9,[     28.204      28.998       28.01       27.52      28.746      26.716      29.248      16.003      16.116],4,[      804.5        1221       329.5      1279.5]
12196.png,0,0,0,[0]
12197.png,2,[     19.761       21.18],0,[]
12198.png,10,[     46.781      47.149      47.052      39.521      39.406      39.819      48.045      35.528      34.987      21.436],6,[     473.57      1390.8       12973      487.84      1255.3      596.24]
12199.png,7,[     36.561      62.952      37.493      39.704      63.397      37.493      36.561],7,[     1004.2      1018.5      875.82      567.72      738.89      1032.7      875.82]
12200.png,0,[],2,[      16661      5448.9]
12201.png,1,[     31.577],2,[     266.74      174.02]
12202.png,0,0,0,[0]
12203.png,0,0,0,[0]
12204.png,0,0,0,[0]
12205.png,0,0,0,[0]
12206.png,0,[],4,[     1838.7      1132.6      476.42      400.82]
12207.png,6,[     14.389      14.389       14.07      14.389      14.389       14.07],11,[     155.48      159.76      164.04      1537.7      442.19      145.49      5252.1      155.48      159.76      164.04      145.49]
12208.png,0,[],4,[     1790.2      544.89        7192      2393.5]
12209.png,0,[],3,[     979.95      239.64        4576]
12210.png,0,[],2,[     644.74      348.05]
12211.png,0,[],1,[     1238.1]
12212.png,0,[],3,[     3048.3      3048.3      477.85]
12213.png,2,[     64.095      63.597],2,[      12019      4657.3]
12214.png,1,[     19.389],2,[     252.48        1619]
12215.png,22,[     40.743      39.267      40.407      41.603      40.698      41.009      40.362      37.493      39.727      38.849      42.059      41.472      41.647      41.076       40.34      40.743      39.267      40.407      37.493      39.727      38.849      41.076],3,[     1122.6       28717      1122.6]
12216.png,15,[      97.47      58.074      97.022      58.386      96.515      96.666      57.745      96.543      97.031      94.758      95.883      58.402      94.739      52.455      54.007],8,[     1422.1      1223.9      1245.3      639.04      387.99      1171.1      900.07       30551]
12217.png,0,[],6,[     751.72        1880      146.92       13220      2741.6      94.144]
12218.png,12,[     55.956      80.702      58.944      60.809      79.535      57.113      56.937      57.525       56.89      80.375      59.815      78.627],13,[     3772.9      8638.4      288.14       12727       13946      811.63      266.74      1323.7      154.05      2015.5       10717       15889      1745.9]
12219.png,0,[],1,[     1002.8]
12220.png,1,[     16.284],10,[     5293.4      3072.5      213.96      383.71      6018.1      2824.3      7956.6       405.1      1805.8      1222.4]
12221.png,5,[     43.648      41.929      47.456      39.036      41.712],3,[     3066.8      2834.3      463.59]
12222.png,8,[     42.296      41.559      42.274      42.188      42.037      42.595      40.654      41.098],5,[     380.85      1875.7       14477      380.85      380.85]
12223.png,1,[       53.5],0,[]
12224.png,9,[     44.879      45.482      45.781      48.253      45.919      46.293       48.14      47.628      47.875],5,[     871.54      975.67      1034.2      2034.1      975.67]
12225.png,0,[],2,[     918.61       10751]
12227.png,9,[     48.178      47.571      48.758      49.351      48.403      50.461      57.176      46.936      47.704],8,[     2166.7       17104      813.06      2369.3      2978.4       28292      761.71      703.23]
12228.png,4,[     19.761       18.33      11.902      15.007],2,[     272.45       102.7]
12229.png,5,[      32.54      34.306      32.956      35.246      32.956],4,[     325.22      3667.3      1263.8      325.22]
12230.png,2,[     45.899      45.899],0,[]
12231.png,0,[],3,[     2681.7      1820.1      1566.2]
12232.png,0,[],2,[     419.37      947.14]
12233.png,0,0,0,[0]
12234.png,8,[     51.705      39.452      51.687      50.443      41.009      42.188      39.682      51.705],2,[      13658      1621.8]
12235.png,2,[     33.175      32.118],2,[     688.96       750.3]
12236.png,0,[],1,[     3031.1]
12237.png,0,[],1,[     3802.8]
12238.png,0,[],4,[     1777.3      1581.9      1804.4      1527.7]
12239.png,5,[     16.059      16.116      16.059      16.724      15.889],8,[     627.63      1071.2      694.67      1173.9      774.55      159.76      566.29      1212.5]
12240.png,0,0,0,[0]
12241.png,9,[     26.443      26.167      26.784      27.088      26.167      27.188      26.477      25.428      27.848],8,[     1423.6      1393.6      1285.2      1372.2      1379.3        1338      1644.7      1383.6]
12242.png,2,[     54.808      54.891],1,[     731.75]
12243.png,16,[     39.704      41.428      41.756      40.854      41.142      39.337      30.014      38.966      31.259      32.118      30.014      32.512      39.704      39.337      41.756      40.854],0,[]
12244.png,4,[     19.943      20.703      19.529      19.529],4,[     3972.6      2551.9      1188.2      262.46]
12245.png,0,[],2,[       7861       529.2]
12246.png,1,[     30.464],0,[]
12247.png,0,[],1,[     3521.8]
12248.png,6,[     52.055       52.61      52.559      53.279      52.748      53.023],2,[     1848.6      1757.4]
12249.png,0,0,0,[0]
12250.png,0,[],4,[      12347       12717      490.69      5535.9]
12251.png,0,0,0,[0]
12252.png,0,0,0,[0]
12253.png,0,[],1,[     514.94]
12254.png,3,[     21.094      32.118      32.118],0,[]
12255.png,0,[],1,[       4081]
12256.png,0,[],4,[     198.27      258.18      223.95      203.98]
12257.png,12,[     34.805      34.517       27.75      27.684      26.477      26.919      25.032      23.536      23.107      26.818      19.622      23.766],3,[      523.5      5043.8      318.09]
12258.png,14,[     50.298      53.906      50.099       53.94      54.142      49.644      54.443      52.937      53.466      46.097      46.548       22.87      15.187      22.144],8,[     1479.2      2453.4      128.38      145.49      134.08      539.19      245.34      902.92]
12259.png,4,[     28.301      26.132      26.132      28.301],2,[       3897      286.71]
12260.png,5,[     32.484      42.382      34.332      32.595      38.473],14,[     1216.7      542.04      751.72      820.19        4837      539.19      238.21      5013.9      870.12      751.72      542.04      820.19      238.21      542.04]
12261.png,0,[],1,[     4082.4]
12262.png,0,0,0,[0]
12263.png,2,[     14.946       14.07],2,[     3012.6       199.7]
12264.png,0,0,0,[0]
12265.png,4,[     28.075      27.946      26.546       28.01],5,[     1446.4      4732.9      1660.4      2841.4      196.85]
12266.png,1,[     14.262],2,[     161.19      198.27]
12267.png,6,[     47.072      48.178      25.212      22.348      46.215      47.341],5,[      11748        6165      3681.6      1787.3      452.18]
12268.png,5,[     42.744      42.766      43.377      43.146      43.607],5,[     961.41      2476.3       79.88       248.2      851.57]
12269.png,1,[     19.011],5,[     5062.4      154.05      256.76      121.25      486.41]
12270.png,2,[     23.804      23.225],5,[     3242.3       529.2        1114      400.82      131.23]
12271.png,9,[     35.554      35.808      34.935      34.622      64.519      64.378       65.26      63.953      14.389],24,[     2571.8      1079.8      1166.8      1688.9        1104      2372.1      1474.9      1397.9      2583.2      256.76      3611.7      1142.6      606.23      6116.5      439.34      188.29        2054      1544.8      293.84      1094.1      1399.3      1497.7      589.11      1668.9]
12272.png,6,[     54.526      53.262      53.466       51.88       51.88      53.466],3,[     1262.4      1462.1      1262.4]
12273.png,0,0,0,[0]
12274.png,4,[     28.204      28.493      17.468      28.075],5,[     684.68      517.79      195.42      1115.5      259.61]
12275.png,0,[],2,[     303.83      794.52]
12276.png,25,[     32.956      31.806      33.312       31.72      33.285       33.23      30.996      33.987      32.707      32.005      33.121       32.54      32.118      33.093      33.718      32.873      33.312      33.121       33.23      33.718      30.996      33.312      32.118      32.005      33.285],6,[     2182.4      382.28      2447.7      141.22      2690.2      837.31]
12277.png,3,[     18.181      36.437      18.819],3,[     3178.1      1041.3      236.79]
12278.png,0,0,0,[0]
12279.png,0,0,0,[0]
12280.png,0,[],8,[      453.6      2657.4       653.3      1352.2       453.6      2657.4       653.3      1352.2]
12281.png,0,[],2,[     108.41      108.41]
12282.png,13,[     42.059       45.82      43.083      43.648      44.268        35.4      27.321      35.554      27.619      26.477      27.684      27.619      27.553],5,[     636.18      3885.6      4869.8      1182.5      4570.3]
12283.png,3,[     50.479      50.962      50.962],4,[     7494.4      1386.5      1362.2      668.99]
12284.png,1,[     38.849],6,[     2031.2      1875.7        1027      176.88      142.64      1680.3]
12285.png,9,[     34.093      35.554      33.906      32.734      34.857      35.554        32.4      30.104       31.72],2,[     5650.1      457.88]
12286.png,9,[     37.878      27.188      38.236      27.121      27.717      36.337      27.848      27.354      26.097],7,[     5705.7      181.16      1924.2       329.5      639.04      778.83      1798.7]
12287.png,0,[],6,[     5624.4      5565.9      5617.2      6253.4      5814.1      6505.9]
12288.png,2,[     21.137      20.215],1,[      296.7]
12289.png,0,[],3,[     8736.8       20772      579.13]
12290.png,2,[     13.611      13.477],3,[     734.61      272.45      757.43]
12291.png,7,[     37.054      45.681      37.493      37.396      35.194      35.757      36.981],4,[     2410.7      800.22        5332      186.86]
12292.png,6,[     70.646      70.026      69.427      70.143       69.02      69.818],4,[      20552      6344.7      1239.6      7005.2]
12293.png,0,[],1,[      372.3]
12294.png,0,[],4,[     4825.6      3892.7      4558.8      4397.7]
12295.png,1,[     22.144],3,[     492.12      477.85      492.12]
12296.png,14,[     28.778      28.204      27.717      26.987       28.81      28.461      28.935      28.269      28.683       27.75      29.618      30.104      29.279      27.717],1,[       3974]
12297.png,0,[],4,[     1075.5      1218.2      3704.4      3333.5]
12298.png,5,[     35.117      35.374      35.374      34.596       34.12],5,[     840.16      5460.3      649.02      3583.2      342.34]
12299.png,0,[],1,[     1466.4]
12300.png,0,0,0,[0]
12301.png,0,[],2,[      11163      4835.6]
12302.png,0,0,0,[0]
12303.png,4,[     34.987      35.502      35.426       35.63],2,[     5323.4      1024.2]
12304.png,0,[],6,[      653.3      527.78      554.88      1236.7      413.66      539.19]
12305.png,6,[     26.409      27.188      26.477      26.512      27.221       26.34],0,[]
12306.png,9,[     30.672      16.003      20.034      19.714      21.094      15.946      17.363      17.571      15.716],4,[      253.9      3366.4      174.02      619.07]
12307.png,0,[],2,[     6110.8      342.34]
12308.png,7,[     30.908      29.832       29.31      27.354      30.583       28.14      29.216],4,[      11450       12641      573.42       24644]
12309.png,5,[     26.716      26.886      26.374      24.444      17.258],8,[     910.06      490.69      223.95      3297.9      203.98      1750.2      256.76      1959.9]
12310.png,3,[     11.593      15.247       14.07],3,[     2760.1      182.58      563.44]
12311.png,4,[     20.349      16.505      21.351      17.047],0,[]
12312.png,0,0,0,[0]
12313.png,0,[],4,[     2477.7      2825.7      817.34      6881.1]
12315.png,6,[     70.013      68.598      40.452      66.678      73.851      69.401],7,[     773.12       124.1      300.97      77.027      1463.5      366.59      126.95]
12316.png,3,[     24.295      13.066      13.409],4,[      302.4      131.23      121.25       129.8]
12317.png,0,0,0,[0]
12318.png,0,[],3,[     3899.8      5885.4      2561.9]
12319.png,0,[],3,[     3506.1      691.81      109.83]
12320.png,3,[     17.258      14.005      14.326],1,[     159.76]
12321.png,8,[     38.802      37.566      39.406      38.662       39.75       37.95      37.806      38.284],7,[     9170.5      94.144      1407.9      718.92      624.77      566.29      168.32]
12322.png,0,[],2,[     1014.2      326.65]
12323.png,0,[],7,[     2981.2      2383.5      4009.7      3638.8      941.44      932.88      5162.2]
12324.png,2,[      47.78      46.372],9,[     358.03      1095.5      1472.1      1396.5      278.15      1289.5      2623.2      1319.4      2808.6]
12325.png,3,[     15.187      14.389      16.395],5,[     1149.7       199.7      155.48      1342.3      138.36]
12326.png,0,[],1,[     2975.5]
12327.png,0,[],2,[     1432.1      1493.5]
12328.png,0,[],3,[     1296.6      659.01       129.8]
12329.png,0,0,0,[0]
12330.png,3,[     21.897      21.897       16.67],5,[       1793      1753.1      815.91       221.1      1477.8]
12331.png,0,[],1,[     288.14]
12332.png,1,[     11.749],1,[     2968.4]
12333.png,3,[     27.421      27.946      14.005],1,[       1542]
12334.png,0,[],4,[      10206      2089.7      1382.2       11297]
12335.png,7,[     16.228      17.623      15.425       18.38      15.306      16.505      14.946],9,[       5041      218.24      2316.5      741.74      232.51      1844.4      223.95      2359.3       199.7]
12336.png,2,[     42.935      46.587],0,[]
12337.png,7,[      50.98      48.777      50.676       46.82      49.754          45      49.754],3,[     1865.8       550.6      201.13]
12338.png,12,[     28.075      28.333      30.702      30.225      20.791      21.051      20.834      19.011      30.731      20.394      19.622      20.304],11,[     3794.3      182.58      162.61      2025.5      1738.8      979.95      382.28      526.35      1694.6      564.86      2034.1]
12339.png,0,0,0,[0]
12340.png,13,[     53.788      52.937       53.99      50.998      48.384       52.02      53.839       51.81      50.407      48.553      52.559      52.264      51.015],2,[     1758.8      887.23]
12341.png,0,0,0,[0]
12342.png,8,[     42.145      41.908      43.377      42.574      32.033      30.553      32.344      30.908],3,[     606.23      1299.5      2484.8]
12343.png,0,[],1,[     1436.4]
12344.png,0,0,0,[0]
12345.png,0,[],2,[      199.7       199.7]
12346.png,8,[     57.414      57.414      54.426      57.192      58.121      56.842      57.414      56.842],5,[     3413.4      179.73      1335.1      121.25      559.16]
12347.png,3,[     35.656      34.831      18.131],1,[     266.74]
12348.png,0,[],5,[     259.61       426.5       577.7       426.5       577.7]
12349.png,0,0,0,[0]
12350.png,0,0,0,[0]
12351.png,0,0,0,[0]
12352.png,0,[],1,[     276.73]
12353.png,0,[],2,[     288.14      917.19]
12354.png,10,[     58.928      59.021      58.619      59.967      59.694      60.913      59.891      59.174      59.159      59.113],5,[       1823        1251      8260.4       16151       17178]
12355.png,0,0,0,[0]
12356.png,9,[     22.226      23.766      21.266       21.73      21.478      21.478      14.198      13.135      23.766],10,[     6363.3      6702.8      353.75      202.55      179.73      8858.1      121.25      4497.5      139.79      152.63]
12357.png,0,[],1,[     4252.2]
12358.png,0,0,0,[0]
12359.png,0,[],2,[     3139.6        2529]
12360.png,0,0,0,[0]
12361.png,0,[],6,[     1795.9      3588.9      1188.2      387.99      534.91      278.15]
12362.png,1,[     35.426],4,[     2741.6      1044.1      4973.9      1286.6]
12363.png,0,[],7,[     5370.5      8591.3      8321.7      5099.5      4631.6      8184.8      6125.1]
12364.png,15,[       35.4      34.779      29.832      33.257      27.815       46.84      28.301      46.352      29.618      25.782      46.801      47.149      46.704      29.029      29.433],4,[     2349.3      1082.7      208.26      211.11]
12365.png,0,[],1,[     1268.1]
12366.png,11,[     51.158      47.456      50.389      50.837      47.456      50.461       47.97      47.245      47.799      50.837       48.29],5,[      15381      288.14      1259.5      3580.3      821.62]
12367.png,0,[],6,[     3999.7      1626.1      4460.4      1463.5      1352.2      1436.4]
12368.png,4,[     70.492      70.826      70.864      70.026],4,[     5444.6      8149.1      386.56      2121.1]
12369.png,0,0,0,[0]
12370.png,0,0,0,[0]
12371.png,17,[     36.212      40.385      32.818      35.065      32.456      41.472      36.212      40.385      32.818      35.065      32.456      34.779      36.536      41.472        34.2      34.173      34.805],1,[      253.9]
12372.png,0,[],6,[     580.55      7980.8       10575      517.79         853      2500.5]
12373.png,0,0,0,[0]
12374.png,0,[],3,[     1978.4      2802.9      3794.3]
12375.png,0,0,0,[0]
12376.png,13,[     56.215      41.076      48.121      48.272      29.526      54.808      50.045      54.792      29.526      54.808      54.792      50.045      56.215],4,[      10066       24412       626.2      429.35]
12377.png,0,0,0,[0]
12378.png,0,[],4,[      10022       10494      743.17        2017]
12379.png,0,0,0,[0]
12380.png,5,[      16.94       16.56      14.389      15.306      13.875],8,[     238.21       226.8      3139.6      144.07      144.07      1333.7      148.35      1266.7]
12381.png,2,[     35.605      34.596],4,[     359.46      415.09      898.65      256.76]
12382.png,1,[     18.722],2,[     922.89      881.53]
12383.png,0,[],7,[     3296.5      2044.1      3099.6       23048      3493.3      269.59      870.12]
12384.png,0,[],2,[     2216.7      1503.4]
12385.png,0,0,0,[0]
12386.png,1,[     10.611],0,[]
12387.png,6,[     28.652       27.75      27.553      28.652       27.75      27.553],2,[     346.62      335.21]
12388.png,2,[     26.167      26.028],0,[]
12389.png,2,[      24.22      23.842],1,[     691.81]
12390.png,0,[],1,[     917.19]
12391.png,0,[],1,[      723.2]
12392.png,12,[     49.277      50.569      50.443      49.608      50.027      49.277      48.758      71.043      49.166      71.743      69.688      23.342],2,[      21358      603.38]
12393.png,0,0,0,[0]
12394.png,0,0,0,[0]
12395.png,2,[     37.079      38.236],7,[     613.36      937.16      422.22      865.84      1136.9      4222.2      1188.2]
12396.png,0,0,0,[0]
12397.png,1,[     18.915],4,[     1336.6      209.68      5019.6      409.38]
12398.png,0,[],9,[     3158.1      616.21      316.67      1994.1      2543.3      423.65      316.67      3158.1      423.65]
12399.png,0,0,0,[0]
12400.png,0,0,0,[0]
12401.png,1,[     11.978],1,[     1439.3]
12402.png,12,[     64.687      64.321      62.314      63.067      64.926      64.109      64.462      64.744      64.223      63.526      62.793      62.211],2,[      22470      925.75]
12403.png,7,[     73.172      78.789      61.092      26.919      24.295      19.943      72.247],6,[     1952.8      228.23      145.49      272.45      741.74      189.71]
12404.png,0,[],7,[     369.44      1305.2      1787.3      305.25      681.83      737.46      232.51]
12405.png,0,0,0,[0]
12406.png,0,[],4,[     627.63      139.79      2078.3      139.79]
12407.png,0,[],1,[     1319.4]
12408.png,0,0,0,[0]
12409.png,0,0,0,[0]
12410.png,0,0,0,[0]
12411.png,0,[],2,[     215.39      215.39]
12412.png,0,[],6,[     3526.1      2556.1        3111      479.28      1634.7      469.29]
12413.png,0,0,0,[0]
12414.png,0,0,0,[0]
12415.png,14,[     39.796      38.802       37.83      16.172      14.515      38.094      14.389      14.515      17.726      15.067      14.824      38.094      15.067      14.824],14,[     713.21      2567.6      165.46      209.68      785.96      1203.9      186.86      814.49      589.11      162.61      8608.4      713.21      2567.6      1203.9]
12416.png,4,[     22.791      25.782       21.18      27.321],2,[     369.44      145.49]
12417.png,0,[],1,[     271.02]
12418.png,8,[     25.676      25.068       25.14      25.888      25.782      26.201      25.605      26.987],2,[     456.45      5712.8]
