File Name,num_detection_circle,diameters,num_detection_square,wwtp_area_square
0.png,0,0,0,[0]
1.png,0,[],3,[     2770.1      2974.1      579.13]
2.png,0,0,0,[0]
3.png,0,0,0,[0]
4.png,0,[],7,[     9107.7      1767.3      4108.1      2631.7      249.62      2660.3      1553.4]
5.png,0,0,0,[0]
6.png,0,0,0,[0]
7.png,2,[     45.302      45.302],0,[]
8.png,2,[     58.712      58.246],2,[      11236      1673.2]
9.png,3,[     44.899      44.247      39.727],4,[     3396.3      3246.5      2082.6      571.99]
10.png,0,[],1,[     1648.9]
11.png,0,[],5,[      19980       37542       19635       19950      757.43]
12.png,0,[],5,[      12681       21175       10441       12525       49531]
13.png,0,[],4,[     1733.1      785.96       405.1      760.28]
14.png,0,0,0,[0]
15.png,0,[],3,[     1763.1      1614.7      1763.1]
16.png,1,[     26.477],1,[     1270.9]
17.png,11,[     61.418      61.875      60.913      62.299      60.058      45.081      45.382      45.081      45.761       44.96      23.994],4,[     3209.4      781.68        8336      948.57]
18.png,0,[],5,[       1522      1530.5      617.64      649.02      527.78]
19.png,6,[     41.581      41.559      41.076      41.581      41.559      41.076],7,[     6949.5       13568      1559.1       23935       32259       12888      8087.8]
20.png,3,[     27.881      27.684      28.967],2,[     1693.2      1463.5]
21.png,0,[],2,[     5096.6      310.96]
22.png,0,[],4,[     1202.5      1278.1      1279.5      122.67]
23.png,13,[     43.939      44.411       34.04       33.96      36.237      19.898       21.18      19.201      25.212       35.96      15.067      24.333      36.237],6,[     708.93      7254.8      358.03      310.96      259.61      358.03]
24.png,0,[],1,[     292.42]
25.png,2,[     37.201      42.296],2,[     1064.1      629.05]
26.png,0,0,0,[0]
27.png,0,0,0,[0]
28.png,4,[     22.591      22.062      23.381      14.326],0,[]
29.png,6,[     49.461      26.236      28.683      28.172       26.34      42.124],2,[     365.16      308.11]
30.png,0,0,0,[0]
31.png,0,0,0,[0]
32.png,0,0,0,[0]
33.png,0,0,0,[0]
34.png,0,0,0,[0]
35.png,0,0,0,[0]
36.png,0,0,0,[0]
37.png,0,[],6,[     2228.1      1392.2      2678.8      8073.5      902.92      3944.1]
38.png,1,[     14.824],1,[     1636.1]
39.png,7,[     40.721      41.009      40.921      41.009      20.965      22.267      22.551],1,[     693.24]
40.png,5,[     36.161      36.212       37.42      37.396      23.881],1,[     9358.7]
41.png,0,[],1,[     3424.8]
42.png,2,[     66.323        34.2],1,[     4712.9]
43.png,2,[     22.591      21.393],3,[     1767.3      894.37       405.1]
44.png,8,[     50.837      51.069      51.158      50.909      40.497       40.81      40.899       41.23],3,[     945.72      4140.9      333.78]
45.png,4,[     30.404      30.014      30.285      29.953],1,[     179.73]
46.png,1,[     35.579],2,[        950      6939.5]
47.png,4,[     55.483      54.924      55.221       26.34],3,[     1041.3      4965.4      1687.5]
48.png,7,[     56.473      56.215      56.183      55.891      26.201      19.436      13.611],7,[     425.07       405.1      1466.4      1293.8      510.66      606.23      1340.8]
49.png,7,[     51.705      51.564       51.67      51.441      38.094       37.95      47.226],3,[     2356.4      1333.7      2750.1]
50.png,2,[     44.062       43.23],4,[     6433.2      621.92      165.46      1653.2]
51.png,0,[],1,[     741.74]
52.png,6,[     42.467      40.854      42.424      56.634      56.826      57.001],2,[      453.6      3503.3]
53.png,11,[     68.611      68.823      50.766       69.27      67.248       51.14      50.819      51.246      26.512      33.799      35.039],0,[]
54.png,0,0,0,[0]
55.png,0,[],1,[       5951]
56.png,1,[     29.092],2,[     326.65      326.65]
57.png,0,0,0,[0]
58.png,0,0,0,[0]
59.png,0,0,0,[0]
60.png,0,0,0,[0]
61.png,0,[],1,[     1711.7]
62.png,0,0,0,[0]
63.png,0,[],1,[     1278.1]
64.png,4,[     30.524      30.553      30.315      30.225],0,[]
65.png,1,[     19.806],1,[     390.84]
66.png,0,[],1,[     432.21]
67.png,0,[],1,[     432.21]
68.png,0,[],2,[     2382.1      212.54]
69.png,11,[     36.981      37.758      27.553      37.103       30.82      29.402      27.913       29.74      28.935      17.726      29.433],1,[     664.71]
70.png,10,[     37.782      36.611      36.932      27.388      30.879       29.74      29.618      27.913      28.967      17.929],1,[     663.29]
71.png,0,0,0,[0]
72.png,0,[],1,[     760.28]
73.png,0,[],1,[     760.28]
74.png,1,[     48.646],0,[]
75.png,1,[     48.646],0,[]
76.png,0,0,0,[0]
77.png,9,[     32.316      32.062      33.826      33.394      33.906       33.61      33.339      33.066      24.555],2,[       1211      601.95]
78.png,1,[     16.003],3,[     299.55      313.81      246.77]
79.png,0,[],2,[     527.78      305.25]
80.png,4,[     23.497      19.852      23.574      19.898],4,[     243.92      1149.7       350.9       707.5]
81.png,0,[],1,[     537.76]
82.png,0,[],4,[     1955.6      597.67      1955.6      597.67]
83.png,0,[],4,[     1955.6      597.67      1955.6      597.67]
84.png,0,0,0,[0]
85.png,0,0,0,[0]
86.png,1,[     24.995],0,[]
87.png,1,[     54.309],9,[     2076.9      865.84      838.74      868.69      1985.6      403.68      1881.4      1701.7      119.82]
88.png,2,[     25.641      25.641],2,[      253.9      1570.5]
89.png,0,[],5,[     2798.6      186.86      1939.9      369.44      266.74]
90.png,0,[],4,[     1827.2      141.22      146.92      141.22]
91.png,1,[      16.67],0,[]
92.png,2,[     17.153      17.153],1,[     499.25]
93.png,1,[     28.524],2,[     487.84      1850.1]
94.png,0,0,0,[0]
95.png,0,0,0,[0]
96.png,0,0,0,[0]
97.png,0,[],1,[      44297]
98.png,0,0,0,[0]
99.png,2,[     18.963       20.17],0,[]
100.png,1,[     16.832],1,[     273.87]
101.png,1,[     16.832],1,[     273.87]
102.png,2,[     30.044      30.879],1,[     587.69]
103.png,1,[     16.172],0,[]
104.png,1,[     16.172],0,[]
105.png,0,[],2,[     238.21      238.21]
106.png,0,[],2,[     333.78      1567.6]
107.png,2,[     33.312       18.28],5,[      24388        1261       24044      360.88      1233.9]
108.png,0,[],1,[     1396.5]
109.png,8,[     56.937      56.906      57.129      57.176      44.042      44.595      45.121      44.818],3,[     7842.5      7962.3      289.56]
110.png,0,0,0,[0]
111.png,0,[],3,[       1803      1794.4      1828.7]
112.png,0,[],1,[     3477.6]
113.png,0,[],3,[      982.8      4193.7      904.35]
114.png,0,[],3,[      982.8      4193.7      904.35]
115.png,0,[],3,[     7542.9      5959.6        6349]
116.png,0,[],5,[     1551.9      1520.6      1443.5      1413.6      2212.4]
117.png,2,[     40.497      39.682],0,[]
118.png,4,[     23.994      23.651      23.766      23.919],0,[]
119.png,0,[],4,[     2556.1      2911.3      1841.5      193.99]
120.png,0,0,0,[0]
121.png,0,[],2,[     6684.2      1376.5]
122.png,0,[],5,[     282.43      2586.1      914.34      2219.5      185.43]
123.png,2,[     16.284      18.771],2,[     624.77      340.91]
124.png,0,0,0,[0]
125.png,2,[      18.28      13.341],5,[      604.8      262.46      122.67      643.32      262.46]
126.png,6,[     37.614      37.566      38.117      29.248      28.746      29.341],3,[     3389.2      1567.6      1687.5]
127.png,1,[     21.772],0,[]
128.png,6,[     24.813      22.267      24.333       18.28      22.791      24.108],2,[       1629      439.34]
129.png,14,[     48.178      48.422      48.814      45.582      46.195      45.661      43.167      43.939      42.787      43.835      46.665      48.814      24.592      22.711],6,[     1098.3      1061.3      1148.3      312.39      265.31      1072.7]
130.png,13,[       45.8      48.497      48.328      48.272      46.391      43.188      42.998      48.628       45.84      42.766      43.939      46.859      24.629],3,[     1106.9      1084.1      1075.5]
131.png,2,[      18.38      19.295],1,[     135.51]
132.png,0,[],1,[     975.67]
133.png,0,[],1,[     975.67]
134.png,0,[],1,[     1397.9]
135.png,0,0,0,[0]
136.png,1,[     20.615],3,[     358.03      1868.6      432.21]
137.png,0,0,0,[0]
138.png,0,0,0,[0]
139.png,1,[     22.185],2,[     2725.9      201.13]
140.png,0,0,0,[0]
141.png,0,0,0,[0]
142.png,2,[     26.987      28.108],0,[]
143.png,0,[],2,[     1159.7      1159.7]
144.png,0,[],2,[     2125.4      2149.6]
145.png,3,[     30.672      31.288      25.888],1,[     1275.2]
146.png,0,[],3,[     251.05      2597.5      352.33]
147.png,0,0,0,[0]
148.png,15,[     54.476      41.929      42.638      44.534       42.68       44.92       60.48      42.424      17.879       60.48      54.476      42.638       42.68      41.929      42.424],3,[     758.86      741.74      135.51]
149.png,2,[      21.52      41.362],0,[]
150.png,2,[      21.52      41.362],0,[]
151.png,0,0,0,[0]
152.png,4,[     36.387      36.412      36.412      36.387],0,[]
153.png,3,[     31.863      31.171      31.863],1,[     126.95]
154.png,0,[],2,[      728.9      470.72]
155.png,0,0,0,[0]
156.png,1,[     13.875],3,[     126.95      116.97      116.97]
157.png,4,[      35.96      35.349      19.576      19.248],0,[]
158.png,2,[     18.771       18.28],1,[     1172.5]
159.png,2,[     37.444      36.882],2,[     3223.7      185.43]
160.png,3,[     42.489      42.489      15.007],1,[      26339]
161.png,2,[     23.804      23.881],5,[     1382.2      469.29      964.26      336.64      581.98]
162.png,2,[      50.19      49.644],1,[     807.35]
163.png,0,0,0,[0]
164.png,0,0,0,[0]
165.png,3,[      29.74      29.061      34.857],1,[     828.75]
166.png,10,[      43.69      32.512      33.339      33.121      32.928       32.79      31.806      23.497      32.231      19.011],1,[     239.64]
167.png,0,0,0,[0]
168.png,0,[],3,[      31000      1172.5       31294]
169.png,0,[],3,[     1417.9        4004      3847.1]
170.png,2,[      20.08      21.223],1,[     3728.7]
171.png,0,[],5,[     386.56      395.12      415.09      386.56      395.12]
172.png,1,[     30.464],1,[     1322.3]
173.png,0,0,0,[0]
174.png,14,[     42.574      42.296      37.054      36.186      42.081      43.041      42.467      34.909        35.4      37.614      25.712       22.51      25.817      24.923],6,[     937.16      395.12      527.78      787.38      1192.5      1272.4]
175.png,0,0,0,[0]
176.png,0,0,0,[0]
177.png,0,[],2,[      18221       42202]
178.png,1,[      37.03],3,[       8510        1057      3069.7]
179.png,2,[      37.95       37.95],2,[     1934.2       831.6]
180.png,3,[     39.498      39.291      40.001],5,[     2847.1      1590.5      249.62       928.6      587.69]
181.png,0,[],2,[      124.1       124.1]
182.png,2,[     29.248      29.371],0,[]
183.png,2,[     20.483      27.684],0,[]
184.png,5,[     17.047      17.929       17.98      15.542      17.047],1,[     208.26]
185.png,0,[],1,[     422.22]
186.png,3,[     41.842       20.26       21.18],2,[      178.3      1159.7]
187.png,3,[     37.005      36.511       22.47],2,[     7588.6      3697.3]
188.png,0,0,0,[0]
189.png,8,[     48.963      48.963      47.913       43.98      43.209      47.913      43.209       43.98],0,[]
190.png,4,[     36.111      34.674      26.477      25.747],2,[     4841.3      1199.6]
191.png,2,[     22.751      22.062],2,[     4122.4      3972.6]
192.png,13,[     43.897      45.061      43.356      43.897      44.391      43.586      28.524      30.613      42.956      45.061      29.154      71.082      15.306],1,[     1205.3]
193.png,2,[      25.57      26.818],1,[     1008.5]
194.png,0,0,0,[0]
195.png,3,[     32.595      32.707      23.881],3,[     383.71      4647.3      135.51]
196.png,0,[],3,[     1457.8      5581.6      2302.2]
197.png,0,[],1,[      253.9]
198.png,24,[     74.146      66.746      66.145      66.706      47.704      66.665      66.624      48.758      61.743      61.107      48.328      61.433        34.2      32.873      48.422      61.698      61.374      47.398      62.095      61.801      61.669      61.801      35.039      26.987],2,[     664.71      3969.7]
199.png,7,[     29.433      37.347       22.91      37.662      23.264      23.804      29.433],1,[     547.75]
200.png,5,[     28.365      27.421      27.421      28.365       28.01],4,[     1376.5      1513.4      4605.9       728.9]
201.png,0,[],1,[     2633.2]
202.png,10,[     49.185       45.86       36.71      46.195       38.52      46.136       38.07      36.186      37.902      49.185],1,[     4718.6]
203.png,2,[     27.121      27.155],1,[       2589]
204.png,4,[     53.788      53.415       56.07      55.907],1,[     5070.9]
205.png,4,[     38.355      37.152      37.152      38.355],0,[]
206.png,1,[     27.321],0,[]
207.png,0,0,0,[0]
208.png,1,[     36.611],0,[]
209.png,2,[     30.074      29.526],2,[     1497.7      239.64]
210.png,1,[     21.393],1,[     1142.6]
211.png,6,[     31.777      31.288      31.461      31.404      31.171      31.605],16,[      11167      412.24      1139.7      1278.1       10985      1306.6      2444.9      2541.9      2514.8      2527.6      2302.2       10774      2597.5      851.57      7665.6      2156.7]
212.png,0,[],1,[     1079.8]
213.png,0,[],1,[     1079.8]
214.png,13,[     72.661      74.427      74.292      73.777      74.256      69.453      68.133      75.481      73.283      69.204      75.191      68.598      70.195],3,[     9141.9      835.88      532.05]
215.png,2,[     68.955      69.322],2,[     3159.5      7768.3]
216.png,2,[     16.778      16.832],1,[     496.39]
217.png,2,[     24.183      24.629],0,[]
218.png,3,[     36.262      47.418      36.237],4,[     423.65      7617.1      1751.6      1751.6]
219.png,2,[     34.253      34.883],1,[     2758.7]
220.png,1,[     48.102],0,[]
221.png,3,[     26.648      26.305      22.348],1,[     737.46]
222.png,0,[],1,[     537.76]
223.png,2,[     22.751      23.186],1,[     1489.2]
224.png,4,[     56.151      56.151      58.277      58.277],2,[     1359.4      4113.8]
225.png,0,0,0,[0]
226.png,2,[     30.642      31.834],3,[     409.38      4006.8      121.25]
227.png,0,[],3,[      253.9      295.27      312.39]
228.png,6,[     44.818      47.894      47.398      45.081      47.245      45.202],0,[]
229.png,4,[     43.188      43.167      42.998      42.296],1,[     6204.9]
230.png,4,[     43.209      43.335      43.314      20.394],3,[     1666.1      4434.7      1259.5]
231.png,2,[     29.185      28.333],0,[]
232.png,4,[     58.153      58.402      57.493      58.402],16,[     1319.4      4108.1      417.94      837.31        4730       16658      884.38      967.11      3765.8      3082.5      7082.2       12058      7885.3      4209.4      271.02      256.76]
233.png,1,[     55.598],5,[     2153.9      7112.1      2199.5      7069.3       14738]
234.png,1,[     55.598],5,[     2153.9      7112.1      2199.5      7069.3       14738]
235.png,1,[     55.598],5,[     2153.9      7112.1      2199.5      7069.3       14738]
236.png,1,[     55.598],5,[     2153.9      7112.1      2199.5      7069.3       14738]
237.png,7,[     35.065      41.756       34.12      31.577      33.066      53.923      22.551],1,[     547.75]
238.png,0,0,0,[0]
239.png,0,0,0,[0]
240.png,0,0,0,[0]
241.png,0,0,0,[0]
242.png,3,[     28.841      29.279       21.52],1,[     370.87]
243.png,2,[     31.977      31.404],2,[     265.31      2519.1]
244.png,0,0,0,[0]
245.png,10,[     15.187      14.639       16.94      21.436      28.652       16.94      15.187      21.436      28.652      14.639],1,[     1406.5]
246.png,0,[],4,[        756      643.32      790.24       928.6]
247.png,0,[],11,[      34437        1435      1021.3      4965.4      1256.7      4801.3      1467.8      1216.7      1209.6      5846.9      778.83]
248.png,0,[],9,[     201.13      255.33      201.13      292.42      2734.4      1688.9      255.33      952.85      952.85]
249.png,4,[     33.906      33.799      38.662      38.826],3,[     1902.8      1881.4        1057]
250.png,3,[     15.946      15.946      15.946],3,[     1198.2      335.21       124.1]
251.png,0,0,0,[0]
252.png,2,[     27.321      27.586],4,[     3991.1      400.82      704.65      494.97]
253.png,5,[     35.039      35.143      35.426      34.831        35.4],4,[     1449.2      1412.2      1162.5      1380.8]
254.png,0,0,0,[0]
255.png,0,[],1,[     425.07]
256.png,0,[],1,[     894.37]
257.png,0,[],1,[     894.37]
258.png,3,[     46.215       44.94      33.257],3,[     526.35      380.85      643.32]
259.png,0,0,0,[0]
260.png,1,[     34.226],1,[     473.57]
261.png,7,[     19.761      20.215      26.852      12.785      13.611      20.215      19.761],0,[]
262.png,0,0,0,[0]
263.png,0,0,0,[0]
264.png,0,[],1,[     155.48]
265.png,0,[],1,[     192.57]
266.png,0,[],1,[     192.57]
267.png,0,0,0,[0]
268.png,0,[],3,[       5098      189.71      794.52]
269.png,0,0,0,[0]
270.png,2,[     32.983      31.863],2,[     1978.4      2038.4]
271.png,1,[     42.059],0,[]
272.png,1,[     12.785],0,[]
273.png,0,[],1,[     215.39]
274.png,3,[     25.923      28.778      18.429],0,[]
275.png,0,[],4,[     1483.5      1862.9      957.13      1861.5]
276.png,0,0,0,[0]
277.png,4,[     19.106      17.571      19.106      17.571],0,[]
278.png,6,[     48.253      48.907      47.456      48.309      48.215      48.045],1,[     1005.6]
279.png,2,[     23.728      23.264],0,[]
280.png,12,[     42.296      42.808      42.808      43.502      40.542      42.296      44.778      31.461      31.346       31.72      31.834      44.778],2,[     714.64      1131.2]
281.png,0,0,0,[0]
282.png,0,0,0,[0]
283.png,3,[     34.332      35.065      34.464],3,[     543.47      2145.3      476.42]
284.png,2,[     37.299      37.299],0,[]
285.png,0,[],1,[      199.7]
286.png,0,[],2,[     3414.9      246.77]
287.png,0,[],1,[     947.14]
288.png,0,[],1,[     4577.4]
289.png,0,[],1,[     1102.6]
290.png,4,[     30.044      30.255      29.892      29.832],1,[     406.53]
291.png,4,[     20.394      20.791      17.047      36.685],4,[     979.95        1067        2355      356.61]
292.png,0,0,0,[0]
293.png,6,[     21.938      19.622      20.438      17.879       18.28      18.478],2,[     1132.6      1098.3]
294.png,1,[     23.919],2,[     1343.7      72.747]
295.png,10,[     43.251      38.284      43.481      28.108      43.544      31.113      38.638      26.477      25.032      22.671],12,[     3986.8        2171      3675.9      875.82      6796.9      684.68      872.97        3723      7989.4      1955.6      2192.4      676.12]
296.png,9,[     38.497      38.117      39.704      31.288      33.285      30.464      34.385      34.438      30.553],2,[     733.18      193.99]
297.png,3,[     40.497      40.452      39.429],2,[     5330.5      202.55]
298.png,6,[     49.918      50.676      41.076      40.921      27.978      41.842],4,[     4637.3      6728.4      223.95      2159.6]
299.png,0,[],1,[     3182.3]
300.png,8,[     32.316      31.519      38.755        31.2      31.113      38.708      43.377      43.523],0,[]
301.png,3,[     33.175      30.375      24.333],1,[     1255.3]
302.png,0,[],4,[     4494.7      4046.8      1068.4      1128.3]
303.png,5,[     32.005      18.674      40.899       41.45      16.228],1,[      350.9]
304.png,2,[      21.73       21.73],1,[     138.36]
305.png,0,[],2,[     3002.6        4613]
306.png,0,[],2,[     3002.6        4613]
307.png,6,[     29.862      29.953      30.044      29.216      25.104      25.817],5,[     1489.2      2808.6      1593.3      999.92      271.02]
308.png,8,[     32.203      33.038      20.215      34.093      19.989      27.946      28.397      34.411],3,[     415.09      686.11      553.45]
309.png,2,[     24.776      24.032],7,[       5526      2069.7      1303.7      417.94      4985.3      1626.1      2015.5]
310.png,0,0,0,[0]
311.png,0,0,0,[0]
312.png,1,[     29.526],1,[       2171]
313.png,8,[      29.74      25.499      31.548      24.995      16.059      26.818      31.548      26.818],3,[       7289      1737.4      751.72]
314.png,5,[     29.279      29.154      27.815       20.26      21.436],1,[     465.01]
315.png,3,[     50.694      50.819      48.064],2,[       6155      746.02]
316.png,12,[     52.073       52.16      52.212       52.02       17.98       16.94      24.813      24.592       24.22      18.429       24.74      28.683],5,[     2848.6      181.16      477.85      266.74      306.68]
317.png,0,0,0,[0]
318.png,4,[     41.208      21.772      43.523      21.223],3,[     330.93      340.91      232.51]
319.png,0,[],1,[     656.15]
320.png,3,[     33.529      34.013       24.37],0,[]
321.png,0,[],1,[     967.11]
322.png,0,0,0,[0]
323.png,3,[     19.483       37.25      37.128],6,[     1710.3      1319.4      1710.3      1406.5      309.53      295.27]
324.png,11,[     36.262      36.262      35.426      30.165       29.71      34.727      30.849      29.248      26.097      30.583      21.562],3,[     1074.1      2904.2      1536.3]
325.png,4,[     48.926      50.694      53.432      38.213],3,[      11568      4670.1      3260.8]
326.png,2,[     24.629       24.74],2,[     1553.4      443.62]
327.png,0,[],1,[     850.15]
328.png,0,0,0,[0]
329.png,0,[],5,[     459.31      3183.8      402.25      633.33      1400.7]
330.png,0,0,0,[0]
331.png,0,0,0,[0]
332.png,0,[],1,[     4470.4]
333.png,0,[],1,[     4470.4]
334.png,0,[],1,[     4404.8]
335.png,5,[     40.046      38.022      38.755      37.782      37.201],1,[     687.53]
336.png,4,[      76.97      79.054      51.158      26.614],0,[]
337.png,1,[     33.285],0,[]
338.png,1,[     33.285],0,[]
339.png,0,0,0,[0]
340.png,4,[     21.308       21.98      17.674      18.231],1,[     1179.6]
341.png,0,0,0,[0]
342.png,0,0,0,[0]
343.png,1,[     24.518],2,[     410.81      435.06]
344.png,12,[     42.744      45.402      42.102      46.548      44.268      38.942      39.406      46.117      43.356      43.356      17.929      15.425],8,[      556.3      1473.5       674.7      290.99       480.7       302.4      5357.6      477.85]
345.png,2,[      44.94       44.94],0,[]
346.png,0,[],1,[     246.77]
347.png,2,[     20.438      20.527],3,[     4958.2      4798.5      295.27]
348.png,2,[      33.61      32.344],1,[     2042.6]
349.png,0,0,0,[0]
350.png,0,0,0,[0]
351.png,4,[     30.074        31.2       31.72      30.285],2,[      783.1      654.73]
352.png,0,0,0,[0]
353.png,0,0,0,[0]
354.png,0,0,0,[0]
355.png,0,[],5,[     2125.4      2306.5        2191      1074.1      2984.1]
356.png,0,[],2,[     2138.2      2138.2]
357.png,0,0,0,[0]
358.png,0,0,0,[0]
359.png,6,[     34.961      30.044      31.691      25.747      45.182          45],0,[]
360.png,0,[],4,[     3600.3      2503.4      3600.3      2503.4]
361.png,0,0,0,[0]
362.png,16,[     16.284      16.832       16.56      16.724      16.228      16.395      16.339      16.339      16.832      17.153       16.45      16.724      16.339       16.45      16.886      16.778],4,[     945.72        3238      945.72      2400.7]
363.png,0,0,0,[0]
364.png,0,0,0,[0]
365.png,7,[      53.33      23.766      28.904      29.185      25.176      21.393      30.761],0,[]
366.png,6,[     72.548      32.033       31.49      72.886      32.428        31.2],0,[]
367.png,0,[],9,[     1928.5      1898.6      985.66        1833      459.31      1235.3      1002.8      2704.5      245.34]
368.png,7,[     33.066       33.88      41.054      37.396      34.279      33.285      38.426],2,[     1406.5      486.41]
369.png,0,0,0,[0]
370.png,5,[     13.066      12.996      12.856      12.129      13.875],2,[     342.34      238.21]
371.png,0,0,0,[0]
372.png,0,0,0,[0]
373.png,6,[      27.02      27.454      35.039      33.987       28.14      27.088],1,[     1489.2]
374.png,6,[     33.312      32.288      35.091      32.818      35.039      34.727],3,[     3630.2      362.31      1611.9]
375.png,0,[],1,[     3199.5]
376.png,3,[      25.14      25.958      25.958],1,[     544.89]
377.png,0,0,0,[0]
378.png,0,0,0,[0]
379.png,0,0,0,[0]
380.png,0,[],1,[     850.15]
381.png,11,[     17.206      16.059       16.45       16.56      16.172      16.284      16.886      16.886      16.116      16.993        17.1],10,[     235.36      785.96       783.1      681.83      764.56      318.09      785.96       783.1      764.56      318.09]
382.png,0,[],5,[     7334.7        9209      3212.3      2754.4      315.24]
383.png,0,0,0,[0]
384.png,4,[     15.187      15.187      15.187      15.187],3,[     744.59      3955.5      131.23]
385.png,0,0,0,[0]
386.png,0,0,0,[0]
387.png,0,0,0,[0]
388.png,0,0,0,[0]
389.png,0,[],5,[     3370.6      3440.5      7220.5      2342.2        2365]
390.png,0,0,0,[0]
391.png,0,0,0,[0]
392.png,2,[     10.781      11.194],1,[     105.56]
393.png,5,[     31.084      15.187      34.961      14.763      15.716],1,[     138.36]
394.png,0,0,0,[0]
395.png,1,[     22.989],2,[     429.35      991.36]
396.png,0,[],19,[     4096.7      3978.3        4536      4068.2      5259.2      4600.2      4818.4      5474.6      1172.5      5269.2      5391.9      5160.8       10648      5524.5      497.82      433.63      1356.5      439.34      452.18]
397.png,0,0,0,[0]
398.png,0,[],3,[     6471.7      8739.7      3001.2]
399.png,0,[],1,[     865.84]
400.png,2,[     30.464      28.746],3,[     126.95      711.78      1630.4]
401.png,0,[],2,[      32511      580.55]
402.png,0,0,0,[0]
403.png,1,[     32.175],1,[     3016.9]
404.png,1,[     20.878],1,[     2131.1]
405.png,4,[     29.648      31.317      28.841      28.841],5,[     6410.3      1385.1      268.17      7438.8      1385.1]
406.png,3,[      28.81      27.487      29.092],9,[      31306      3105.3      8966.5      4078.1      1118.3       15331       17873      6923.8      566.29]
407.png,0,0,0,[0]
408.png,0,[],4,[       1124      1256.7      917.19      978.52]
409.png,0,0,0,[0]
410.png,4,[     25.747      26.132      21.308      23.919],2,[     1366.5      128.38]
411.png,3,[     26.409      24.813      23.994],2,[     2014.1        1114]
412.png,0,0,0,[0]
413.png,0,[],4,[     2838.6      2804.3        5332        5409]
414.png,0,0,0,[0]
415.png,0,0,0,[0]
416.png,0,0,0,[0]
417.png,12,[     38.497      38.331      38.755      37.854      37.734      38.284      22.591      23.029      28.075      26.682       27.52      27.321],6,[       2181        1900         378      215.39      1527.7      155.48]
418.png,5,[     26.818      21.855      27.255      27.188       27.75],1,[        475]
419.png,0,0,0,[0]
420.png,0,0,0,[0]
421.png,0,0,0,[0]
422.png,0,[],6,[      18750       14203       10112       31484       14704       14169]
423.png,0,0,0,[0]
424.png,0,0,0,[0]
425.png,0,0,0,[0]
426.png,0,0,0,[0]
427.png,0,0,0,[0]
428.png,0,0,0,[0]
429.png,0,[],1,[     2285.1]
430.png,0,0,0,[0]
431.png,0,[],1,[     534.91]
432.png,0,0,0,[0]
433.png,0,0,0,[0]
434.png,0,[],4,[     639.04      927.17      1658.9      1818.7]
435.png,0,0,0,[0]
436.png,3,[      20.26      20.304      25.212],2,[     222.52       323.8]
437.png,0,0,0,[0]
438.png,0,0,0,[0]
439.png,0,0,0,[0]
440.png,0,0,0,[0]
441.png,0,0,0,[0]
442.png,0,0,0,[0]
443.png,0,0,0,[0]
444.png,0,[],7,[     912.91       296.7      912.91      1162.5       205.4      459.31       296.7]
445.png,0,0,0,[0]
446.png,0,0,0,[0]
447.png,2,[     27.255      26.784],0,[]
448.png,6,[     27.783      27.421      27.454      27.881      27.652      27.586],4,[     346.62      370.87      266.74      276.73]
449.png,1,[     25.032],2,[     487.84      4976.8]
450.png,0,0,0,[0]
451.png,4,[     38.615       24.74      39.128       25.32],4,[     223.95      303.83      179.73      179.73]
452.png,0,0,0,[0]
453.png,0,0,0,[0]
454.png,0,[],1,[     1076.9]
455.png,6,[     17.929      32.734      31.749      32.062      22.671      31.346],8,[     1959.9      823.04      1430.7      2703.1      2309.4      1179.6      4738.6      5410.4]
456.png,0,[],3,[      16411       19381      1479.2]
457.png,0,[],5,[     9351.6       19282      522.07       22684       977.1]
458.png,0,0,0,[0]
459.png,3,[     19.529      18.478      18.576],0,[]
460.png,0,[],15,[     9044.9      8952.2      8732.5      8862.4      8819.6      8929.4      8863.8      9036.4      8923.7      8955.1      8678.3       10835      8480.1      9104.8      3223.7]
461.png,0,0,0,[0]
462.png,0,0,0,[0]
463.png,0,0,0,[0]
464.png,0,0,0,[0]
465.png,0,[],4,[     4767.1      5316.3      5480.3       12812]
466.png,4,[     27.421      26.818       27.52      26.784],0,[]
467.png,4,[     19.761      19.761      18.915      19.576],18,[     168.32      161.19      171.17      4534.6      154.05      1500.6      624.77       647.6      356.61      698.95      774.55      1945.6      636.18      466.44      92.717      241.07      216.82      4396.2]
468.png,0,0,0,[0]
469.png,0,0,0,[0]
470.png,0,[],3,[     2576.1      1991.3        9644]
471.png,0,[],3,[     6642.8      4239.3      5440.4]
472.png,0,0,0,[0]
473.png,0,[],2,[      329.5       329.5]
474.png,2,[     43.627      44.042],10,[     3433.4      3634.5       20349      3123.9      2925.6      3155.2      1777.3      514.94      1801.6      5223.6]
475.png,5,[     28.935      27.487      24.183      24.333      27.321],4,[     1122.6      2166.7      3126.7       982.8]
476.png,1,[     39.383],2,[     452.18      2687.4]
477.png,13,[      53.94      51.282      54.225       32.09       31.49      31.577      16.615      30.849       24.85      26.201      17.311      19.668      51.282],6,[      12829      5555.9      136.94      385.13       10655      1596.2]
478.png,0,[],1,[      329.5]
479.png,1,[     16.059],4,[     3511.8      780.25      482.13       275.3]
480.png,0,0,0,[0]
481.png,0,0,0,[0]
482.png,0,0,0,[0]
483.png,0,0,0,[0]
484.png,0,0,0,[0]
485.png,2,[     16.778      16.059],0,[]
